Date,Composite_HPI_SA,Single_Family_HPI_SA,One_Storey_HPI_SA,Two_Storey_HPI_SA,Townhouse_HPI_SA,Apartment_HPI_SA,Composite_Benchmark_SA,Single_Family_Benchmark_SA,One_Storey_Benchmark_SA,Two_Storey_Benchmark_SA,Townhouse_Benchmark_SA,Apartment_Benchmark_SA
Sep 2018,250.9,258.4,253.3,247.7,226.2,215.2,282300,294800,263900,355400,249000,194300
Oct 2018,250.9,258.3,252.3,249.1,225.5,217.1,282300,294700,262900,357400,248300,196000
Nov 2018,249.5,256.5,249.8,248.6,226.2,217.5,280700,292700,260300,356700,249100,196400
Dec 2018,251.7,259.5,255.1,247.9,223.9,216.1,283200,296100,265800,355800,246500,195100
Jan 2019,247.3,255,246.4,249.3,223.5,211,278200,290900,256700,357700,246100,190500
Feb 2019,246,253.6,246.9,245.6,223.8,205.8,276700,289400,257300,352500,246400,185800
Mar 2019,244.8,252.9,246.8,243.8,221.3,202,275400,288600,257200,349900,243700,182400
Apr 2019,247.3,255.8,248.7,247.2,222.9,201.3,278200,291900,259100,354800,245400,181800
May 2019,247.2,255.7,250.8,244.1,220.9,206.3,278100,291800,261300,350300,243200,186300
Jun 2019,247.3,255.7,250.6,243.6,219,208,278200,291800,261100,349600,241100,187800
Jul 2019,247.1,255.3,248.1,246.7,221,212.4,278000,291300,258500,354000,243300,191800
Aug 2019,247.2,255.5,248,247.5,221.4,211.4,278100,291500,258400,355100,243800,190900
Sep 2019,245.2,253.5,246.1,245.2,221.8,208.3,275900,289200,256400,351900,244200,188100
Oct 2019,247,256.3,249.6,247,219.7,203.7,277900,292400,260100,354500,241900,183900
Nov 2019,247.5,256.6,250.3,246.8,221.8,204.2,278400,292800,260800,354200,244200,184400
Dec 2019,247.8,256.7,249.3,248.2,223.9,204.7,278800,292900,259800,356200,246500,184800
Jan 2020,249.5,258.9,251.4,249.2,225.1,204,280700,295400,262000,357600,247800,184200
Feb 2020,248.4,257.9,248.4,252.3,220.6,202.7,279400,294300,258800,362100,242900,183000
Mar 2020,248,257.4,248.3,250.7,222.7,203.5,279000,293700,258700,359800,245200,183800
Apr 2020,247.4,256.4,249.6,244.9,221.9,203.8,278300,292600,260100,351500,244300,184000
May 2020,249,258.2,249.2,250.5,226.4,201.7,280100,294600,259700,359400,249300,182100
Jun 2020,251.6,261.3,253.5,251.7,223.1,204.5,283000,298100,264100,361200,245600,184700
Jul 2020,255.3,265.4,256.4,257.5,222.5,206.6,287200,302800,267200,369500,245000,186600
Aug 2020,258.2,268.5,259.9,259.2,223.5,209.1,290500,306400,270800,372000,246100,188800
Sep 2020,261.7,272.1,263.2,263.3,227.2,209.5,294400,310500,274300,377900,250200,189200
Oct 2020,261.3,271.9,262.8,262.9,228.1,207.3,294000,310200,273800,377200,251100,187200
Nov 2020,263.5,274.3,264.7,265.4,230.5,207.9,296400,313000,275800,380800,253800,187700
Dec 2020,265.4,276.8,268.2,266.6,228.6,207.5,298600,315800,279500,382500,251700,187400
Jan 2021,265.8,276.7,265.5,268.6,231.1,210.4,299000,315700,276700,385500,254400,190000
Feb 2021,271.4,283.1,274.9,271.1,230.8,214.4,305300,323000,286400,389100,254100,193600
